"V1" "V2"
"3591" 54643 31.72
"3592" 50308 35.9
"3593" 47933 32.75
"3594" 46751 23.05
"3595" 47205 25.22
"3596" 48488 26.77
"3597" 51267 32.92
"3598" 58808 38.46
"3599" 66311 49.79
"3600" 69481 48.66
"3601" 69830 52.96
"3602" 71307 52.94
"3603" 72762 57.98
"3604" 71412 53.75
"3605" 70908 52.97
"3606" 69574 52.98
"3607" 68381 49.93
"3608" 66674 43.98
"3609" 66324 43.04
"3610" 65793 40.1
"3611" 64859 39.09
"3612" 62263 44.93
"3613" 61204 43.06
"3614" 60495 43
"3615" 54542 38.04
"3616" 50256 31.36
"3617" 47938 26.68
"3618" 46678 25.21
"3619" 46681 25.2
"3620" 48106 27.06
"3621" 51047 34.99
"3622" 59278 36.47
"3623" 66553 45.66
"3624" 69458 50.81
"3625" 70171 51
"3626" 71190 52.34
"3627" 72770 53.47
"3628" 71525 54.05
"3629" 70632 50.91
"3630" 69567 49.96
"3631" 68409 45.33
"3632" 66775 44.08
"3633" 66208 43.52
"3634" 65800 41.29
"3635" 65045 38.05
"3636" 62822 38.38
"3637" 61762 39.9
"3638" 60904 39.05
"3639" 55135 33.62
"3640" 50679 34.31
"3641" 48704 30.54
"3642" 47841 24.32
"3643" 47901 21.95
"3644" 48848 24.31
"3645" 51579 33.09
"3646" 59671 39.95
"3647" 66554 54.19
"3648" 70254 50.22
"3649" 70564 57.96
"3650" 71620 53.05
"3651" 72703 59.95
"3652" 71588 53.02
"3653" 69703 50.93
"3654" 67983 48.58
"3655" 66454 47.96
"3656" 65588 41.03
"3657" 65057 40.97
"3658" 63363 38.96
"3659" 61253 37.95
"3660" 59417 41.26
"3661" 58354 39.92
"3662" 58160 41.93
"3663" 54157 35.86
"3664" 49959 36.02
"3665" 47344 25.98
"3666" 45724 24.4
"3667" 45245 25.22
"3668" 44932 24.3
"3669" 44840 21.19
"3670" 47558 21.2
"3671" 52011 32.18
"3672" 56569 32.03
"3673" 59581 37.91
"3674" 61091 40.94
"3675" 62023 43.3
"3676" 60023 42.29
"3677" 57244 39.29
"3678" 55000 34.88
"3679" 54162 35.03
"3680" 53356 33.61
"3681" 53938 33.76
"3682" 53938 34.35
"3683" 53320 33.12
"3684" 51789 33.56
"3685" 51000 31.59
"3686" 51514 34.78
"3687" 48122 28.25
"3688" 44319 29.01
"3689" 41456 20.01
"3690" 40327 15.03
"3691" 39404 11.08
"3692" 38858 9.05
"3693" 38183 8.09
"3694" 39125 5.46
"3695" 42073 8.3
"3696" 45864 19.57
"3697" 48875 25.26
"3698" 51043 31.46
"3699" 53279 38.02
"3700" 51791 35.06
"3701" 49516 28.86
"3702" 47932 22.57
"3703" 47095 24.52
"3704" 46650 22.19
"3705" 48481 27.89
"3706" 50471 28.46
"3707" 51041 28.44
"3708" 50985 28.66
"3709" 51298 28.88
"3710" 53358 38.02
"3711" 49359 27.61
"3712" 45555 26.63
"3713" 43521 24.01
"3714" 42631 18.07
"3715" 42509 11.95
"3716" 43697 17.41
"3717" 47268 25.28
"3718" 57512 37.93
"3719" 65675 46.52
"3720" 69762 51.39
"3721" 70521 56.56
"3722" 72003 59.19
"3723" 73743 65.45
"3724" 72755 60.09
"3725" 72097 58.09
"3726" 71017 60.01
"3727" 70166 54.31
"3728" 68505 47.57
"3729" 67879 45.93
"3730" 67285 45.62
"3731" 66094 44.06
"3732" 63482 42.04
"3733" 61789 40.14
"3734" 60780 42.35
"3735" 55463 38.43
"3736" 50737 32.99
"3737" 48357 30.18
"3738" 47051 25.6
"3739" 46950 24.36
"3740" 47586 27.46
"3741" 50468 33.04
"3742" 59513 36.04
"3743" 67066 55.01
"3744" 70511 65.08
"3745" 71257 72.09
"3746" 72824 78.09
"3747" 74370 91.91
"3748" 73067 84.02
"3749" 72263 79.09
"3750" 71346 79.07
"3751" 70185 70.02
"3752" 68555 63.35
"3753" 68180 54.04
"3754" 67754 54.06
"3755" 66324 48.02
"3756" 64302 41.09
"3757" 62604 40.06
"3758" 61609 43.07
"3759" 56392 36.27
"3760" 52083 35.62
"3761" 49529 33.18
"3762" 48236 30.62
"3763" 47883 25.08
"3764" 48461 26.41
"3765" 51030 31.06
"3766" 59706 37.23
"3767" 66995 52.06
"3768" 70786 55.1
"3769" 71590 62.01
"3770" 73037 72.95
"3771" 74538 80.07
"3772" 73278 69.45
"3773" 72780 67.77
"3774" 71473 64
"3775" 70263 58.32
"3776" 68843 52.02
"3777" 68225 46.36
"3778" 67434 46.66
"3779" 65880 44.04
"3780" 62237 44.95
"3781" 59687 39.99
"3782" 58662 44.03
"3783" 55469 37.06
"3784" 51341 34.96
"3785" 48612 31.98
"3786" 47027 30.38
"3787" 46265 25.26
"3788" 45676 22.25
"3789" 44764 26.02
"3790" 47018 22.21
"3791" 50926 31.08
"3792" 53627 33.33
"3793" 55717 34
"3794" 57762 36.3
"3795" 59745 44.95
"3796" 59024 44.93
"3797" 57330 41.76
"3798" 56099 38.44
"3799" 55168 33.37
"3800" 54811 34.72
"3801" 55833 40.56
"3802" 56615 42.07
"3803" 56057 42.52
"3804" 55004 40.02
"3805" 54448 37.09
"3806" 54437 43.08
"3807" 50141 35.2
"3808" 46742 35.11
"3809" 44264 33.27
"3810" 43277 32.87
"3811" 42918 24.32
"3812" 43737 23.81
"3813" 46486 32.78
"3814" 54158 37.44
"3815" 61135 59.9
"3816" 65197 51.97
"3817" 66796 61.41
"3818" 67849 68.7
"3819" 69178 70.58
"3820" 68241 68.34
"3821" 66616 62.95
"3822" 65037 52.55
"3823" 63985 53.46
"3824" 63243 53.98
"3825" 63177 50.95
"3826" 62878 49.99
"3827" 61511 47.98
"3828" 58916 50.92
"3829" 57274 47.27
"3830" 56351 49.67
"3831" 52349 45.05
"3832" 48634 35.62
"3833" 46106 31.95
"3834" 44659 27.98
"3835" 43986 22
"3836" 43890 21.17
"3837" 43920 21.14
"3838" 46437 17.98
"3839" 50693 22.15
"3840" 55054 33.98
"3841" 57985 41.91
"3842" 59920 43.61
"3843" 61042 48.82
"3844" 59336 45.07
"3845" 56706 39.07
"3846" 54926 36.06
"3847" 54194 34.93
"3848" 53417 33.04
"3849" 53867 31.09
"3850" 54000 33.01
"3851" 53332 32.03
"3852" 51529 31.9
"3853" 50425 31.54
"3854" 51073 34.95
"3855" 47713 33.02
"3856" 44124 32.7
"3857" 41604 21.37
"3858" 40065 15.86
"3859" 39141 11.13
"3860" 38619 8.13
"3861" 37633 8.5
"3862" 38640 4.98
"3863" 41486 11.02
"3864" 45207 21.16
"3865" 48452 34.58
"3866" 50688 34.99
"3867" 53080 37.43
"3868" 51955 37.46
"3869" 49818 35.9
"3870" 48096 33.8
"3871" 47382 30.88
"3872" 47483 28.04
"3873" 49190 33.38
"3874" 51139 34.52
"3875" 51689 35.11
"3876" 51565 35.04
"3877" 51841 34.54
"3878" 53447 36.55
"3879" 49761 34.93
"3880" 46334 30.67
"3881" 44255 22.96
"3882" 43416 22.01
"3883" 43582 21.04
"3884" 44534 22.09
"3885" 47751 31.1
"3886" 57821 35.79
"3887" 66288 49.02
"3888" 70558 49.56
"3889" 71641 53.99
"3890" 73718 63.62
"3891" 75509 83.97
"3892" 73890 75.01
"3893" 73982 68.08
"3894" 72867 64.35
"3895" 72087 51.48
"3896" 70625 51.62
"3897" 69833 49.92
"3898" 68827 48.24
"3899" 67273 44.93
"3900" 64699 43.15
"3901" 62608 41.26
"3902" 61063 41.06
"3903" 55262 33.7
"3904" 51378 35.96
"3905" 49000 32.73
"3906" 48052 30.03
"3907" 48002 26.1
"3908" 48861 24.31
"3909" 51813 29.93
"3910" 60495 39.98
"3911" 67688 51.29
"3912" 71068 53.05
"3913" 71851 58.18
"3914" 73312 62.92
"3915" 75195 70.07
"3916" 74432 63.25
"3917" 73837 59.91
"3918" 72971 52.22
"3919" 71399 51.49
"3920" 69033 52.18
"3921" 68216 51.11
"3922" 68108 49.31
"3923" 67286 41.32
"3924" 64817 44.2
"3925" 62850 40
"3926" 61354 42.1
"3927" 55819 35.08
"3928" 52000 35.35
"3929" 49740 30.92
"3930" 48418 27.46
"3931" 48488 21.35
"3932" 49285 20.75
"3933" 52186 24.99
"3934" 60902 33.98
"3935" 68205 49.92
"3936" 71679 52.93
"3937" 72587 57.46
"3938" 74120 61.96
"3939" 75443 68.32
"3940" 74102 63.82
"3941" 73247 63.96
"3942" 72138 63.99
"3943" 71128 57.93
"3944" 69698 57.93
"3945" 68987 52
"3946" 68347 51.98
"3947" 67354 47.95
"3948" 64945 41.23
"3949" 62747 41.21
"3950" 61370 41.23
"3951" 56413 33.99
"3952" 51886 30.98
"3953" 49311 30.06
"3954" 47979 22.05
"3955" 47780 21.34
"3956" 48468 11.79
"3957" 51375 24.06
"3958" 60250 33.38
"3959" 67614 45.43
"3960" 71239 51.46
"3961" 71875 52.64
"3962" 73447 57.08
"3963" 74907 66.09
"3964" 74247 58.08
"3965" 73284 59.09
"3966" 72372 56.1
"3967" 71635 52.07
"3968" 69814 49.09
"3969" 68972 47.9
"3970" 68022 47.11
"3971" 66355 42.02
"3972" 63738 41.93
"3973" 61615 39.97
"3974" 60412 40.54
"3975" 55141 36.07
"3976" 51472 36.04
"3977" 49033 33.09
"3978" 47654 27.24
"3979" 47529 29.93
"3980" 48418 21.16
"3981" 51001 30.26
"3982" 59303 39.99
"3983" 66571 52.08
"3984" 70143 52.04
"3985" 70908 65.12
"3986" 72047 67.31
"3987" 73171 70.52
"3988" 71944 65.59
"3989" 69956 61.98
"3990" 68367 57.02
"3991" 66984 52.02
"3992" 65897 51
"3993" 65599 50.08
"3994" 64755 49.93
"3995" 63112 45.05
"3996" 60323 48.34
"3997" 58743 44.91
"3998" 58177 49.61
"3999" 53644 39.73
"4000" 49685 50.27
"4001" 47130 37.3
"4002" 45627 34.82
"4003" 44809 26.94
"4004" 44440 21.57
"4005" 44035 20.34
"4006" 47403 30.84
"4007" 52029 37.19
"4008" 56488 43.94
"4009" 59458 45.49
"4010" 61017 49.56
"4011" 61944 46.53
"4012" 59936 46.04
"4013" 57453 43.06
"4014" 55489 42.06
"4015" 54737 38.97
"4016" 54135 38.02
"4017" 53510 39.25
"4018" 52954 41.3
"4019" 53235 39.95
"4020" 51399 36.4
"4021" 50520 35.09
"4022" 51291 35.89
"4023" 48553 34.05
"4024" 44998 29.76
"4025" 42243 22.88
"4026" 40863 16.25
"4027" 39956 13.57
"4028" 39406 9.91
"4029" 38467 5.1
"4030" 39766 5.06
"4031" 42774 21.39
"4032" 46104 25.22
"4033" 49258 32.97
"4034" 51669 34.97
"4035" 54080 39.71
"4036" 52903 37.63
"4037" 50641 34.95
"4038" 49214 32.48
"4039" 48634 30.43
"4040" 48860 29.83
"4041" 50808 34.93
"4042" 52596 35.65
"4043" 53466 36.09
"4044" 53348 36.19
"4045" 53213 35.95
"4046" 53877 41.25
"4047" 50473 34.97
"4048" 46677 25.11
"4049" 44828 19.54
"4050" 43703 12.97
"4051" 43179 8.92
"4052" 44173 14.73
"4053" 48002 24.01
"4054" 58143 35.34
"4055" 66509 52.41
"4056" 71013 53.93
"4057" 72410 59.02
"4058" 73936 65.99
"4059" 75646 70.26
"4060" 74555 65.98
"4061" 73682 62.83
"4062" 72548 60.06
"4063" 71260 55.09
"4064" 69741 51.45
"4065" 68900 48.42
"4066" 67951 47.06
"4067" 66507 43.88
"4068" 63763 42.21
"4069" 61897 40.76
"4070" 60597 41.29
"4071" 55732 36.52
"4072" 51336 33.99
"4073" 48943 30.12
"4074" 47655 27.93
"4075" 47430 19.53
"4076" 48263 22.04
"4077" 51015 31.04
"4078" 59710 34.9
"4079" 67369 44.95
"4080" 70698 59.93
"4081" 71480 61.9
"4082" 72818 66.01
"4083" 74729 80.01
"4084" 73632 66.72
"4085" 72737 66.96
"4086" 71717 75.06
"4087" 70774 67.92
"4088" 69217 60.04
"4089" 68722 54.54
"4090" 67714 51.07
"4091" 66556 47.92
"4092" 63862 47.94
"4093" 61811 44.9
"4094" 60214 50.19
"4095" 54927 37.99
"4096" 50838 37.97
"4097" 48363 34.94
"4098" 47229 30.75
"4099" 46966 30.1
"4100" 47911 25.4
"4101" 50887 35.95
"4102" 59372 44.51
"4103" 66597 68.01
"4104" 70241 65.92
"4105" 71111 68.09
"4106" 72825 75.24
"4107" 74194 79.95
"4108" 72785 75.07
"4109" 71934 73.92
"4110" 70675 70.31
"4111" 69492 68.91
"4112" 67988 61.9
"4113" 67398 53.71
"4114" 66933 51.03
"4115" 65726 44.04
"4116" 62888 43.9
"4117" 61084 41.02
"4118" 59901 39.93
"4119" 54834 36.63
"4120" 50883 30.93
"4121" 48370 29.22
"4122" 47334 22.07
"4123" 47081 20.08
"4124" 47883 19.1
"4125" 50600 29.31
"4126" 59194 36.16
"4127" 66522 45.01
"4128" 70250 60.69
"4129" 71242 67.96
"4130" 72650 73.95
"4131" 74181 80.28
"4132" 72925 75.13
"4133" 72085 72.65
"4134" 71020 75.13
"4135" 69994 66.96
"4136" 68782 66.99
"4137" 68304 57.57
"4138" 67629 55.19
"4139" 66254 45.08
"4140" 63362 42.64
"4141" 61445 38.91
"4142" 60182 39.95
"4143" 55297 35.28
"4144" 51046 32.99
"4145" 48453 30.87
"4146" 47040 24.51
"4147" 46974 21.39
"4148" 47754 19.55
"4149" 50452 29.5
"4150" 58864 34.86
"4151" 66502 56.03
"4152" 70254 56.52
"4153" 70952 60.04
"4154" 72175 62.02
"4155" 73180 77.08
"4156" 71712 62.72
"4157" 69467 56.6
"4158" 67638 53.73
"4159" 66286 47.75
"4160" 64583 46.05
"4161" 62890 42.07
"4162" 61352 39.44
"4163" 59423 35.53
"4164" 58924 37.16
"4165" 57779 35.55
"4166" 57634 37.98
"4167" 53649 34.49
"4168" 49663 31.13
"4169" 46938 28.42
"4170" 45640 24.28
"4171" 44814 22.15
"4172" 44396 19.98
"4173" 43891 15.04
"4174" 46936 19
"4175" 51782 33.6
"4176" 55793 36
"4177" 58399 46.24
"4178" 59953 51.97
"4179" 60797 60.74
"4180" 58999 66.97
"4181" 56614 51.05
"4182" 54670 41.92
"4183" 53849 39.98
"4184" 53440 39.28
"4185" 54026 35.98
"4186" 53879 34.58
"4187" 52927 33.38
"4188" 52050 35.41
"4189" 50771 33.77
"4190" 51162 37.95
"4191" 48129 34.08
"4192" 44105 24.25
"4193" 41511 16.07
"4194" 40276 13.58
"4195" 39360 10.76
"4196" 38635 10.07
"4197" 37961 6.77
"4198" 39476 2.08
"4199" 42030 7.79
"4200" 45476 20.07
"4201" 48179 28.08
"4202" 50266 35.18
"4203" 52572 36.5
"4204" 51083 36.33
"4205" 49011 31.08
"4206" 47353 30.13
"4207" 46777 27.32
"4208" 46852 25.15
"4209" 48326 28.07
"4210" 50180 34.58
"4211" 50848 35.91
"4212" 50317 35.45
"4213" 50540 34.51
"4214" 52647 41.99
"4215" 49382 35.05
"4216" 45840 25.46
"4217" 43706 21.26
"4218" 42676 14.65
"4219" 42752 8.64
"4220" 43901 9.94
"4221" 47372 21.22
"4222" 57229 34.65
"4223" 65194 49.99
"4224" 69390 55.87
"4225" 70461 62
"4226" 71717 65.69
"4227" 73495 74.47
"4228" 72418 66.79
"4229" 71882 66.74
"4230" 70965 63.07
"4231" 69847 59.9
"4232" 68508 53.37
"4233" 67536 49.08
"4234" 66786 45.96
"4235" 65856 42.03
"4236" 63324 41.27
"4237" 61472 41.25
"4238" 60800 42.05
"4239" 55522 36.06
"4240" 51462 37.56
"4241" 49301 34.09
"4242" 48009 29.06
"4243" 48085 19.93
"4244" 48805 19.5
"4245" 51289 31.09
"4246" 59582 35.54
"4247" 66818 52.16
"4248" 70446 75.01
"4249" 71563 79.27
"4250" 72892 83.24
"4251" 73608 81.13
"4252" 72847 78.01
"4253" 71796 77.23
"4254" 70598 75.12
"4255" 69249 67.99
"4256" 68732 64.04
"4257" 68037 58.07
"4258" 66234 46.05
"4259" 61644 44.23
"4260" 58509 42.77
"4261" 58334 45.62
"4262" 56327 38.98
"4263" 53369 38.94
"4264" 50410 35.04
"4265" 48861 31.6
"4266" 48380 27.1
"4267" 49251 27.08
"4268" 51652 34.29
"4269" 59711 37.53
"4270" 67144 50
"4271" 71071 60.02
"4272" 71973 77.01
"4273" 73585 81.89
"4274" 75400 92.19
"4275" 74169 94.94
"4276" 73323 79
"4277" 72347 80.07
"4278" 71090 79.02
"4279" 69720 71.15
"4280" 69316 60.06
"4281" 68766 57.25
"4282" 67597 52.5
"4283" 65277 49.98
"4284" 63315 44.22
"4285" 61664 45
"4286" 56712 39.01
"4287" 52597 35.87
"4288" 50405 33.37
"4289" 49255 32.75
"4290" 49018 24.27
"4291" 49547 27.06
"4292" 52184 31
"4293" 60354 39.98
"4294" 67414 68.03
"4295" 71001 61.51
"4296" 71881 68.94
"4297" 73117 78.64
"4298" 73462 83.82
"4299" 72624 97.37
"4300" 71787 79.91
"4301" 71352 76.44
"4302" 70131 73.97
"4303" 69909 67.9
"4304" 69080 60.82
"4305" 67712 51.54
"4306" 65245 47.71
"4307" 63293 43.97
"4308" 61553 49.08
"4309" 56524 39.94
"4310" 52735 36.36
"4311" 50224 34.69
"4312" 48800 30.36
"4313" 48817 27.71
"4314" 49636 29.97
"4315" 52092 32.51
"4316" 60464 39.83
"4317" 67792 65.97
"4318" 71629 56.13
"4319" 72810 63.47
"4320" 74453 70.07
"4321" 75772 76.22
"4322" 74078 71.08
"4323" 72204 67.53
"4324" 70663 58.03
"4325" 69515 52.43
"4326" 68244 45.08
"4327" 68029 42.02
"4328" 67129 50.89
"4329" 65461 44.31
"4330" 62079 45.19
"4331" 60377 39.39
"4332" 59208 44.26
"4333" 54997 36.06
"4334" 51383 34.74
"4335" 48707 26.44
"4336" 47084 24.09
"4337" 46292 21.01
"4338" 45954 16.22
"4339" 45841 11.07
"4340" 48748 21.01
"4341" 53280 30.84
"4342" 57499 35.61
"4343" 60627 40.56
"4344" 62288 39.48
"4345" 63254 42.07
"4346" 61265 40.99
"4347" 58674 40.02
"4348" 56760 39
"4349" 55472 34.64
"4350" 54720 36.23
"4351" 54915 37.63
"4352" 55035 37.05
"4353" 54207 35.24
"4354" 52118 33.8
"4355" 50890 32.94
"4356" 51142 36.23
"4357" 48937 31.98
"4358" 45252 29.96
"4359" 42351 22.81
"4360" 41026 16.07
"4361" 40248 9.76
"4362" 39736 7.96
"4363" 38676 3.93
"4364" 39723 3.87
"4365" 42492 7.32
"4366" 45836 16.46
"4367" 48878 27.53
"4368" 51405 30.83
"4369" 54204 35.68
"4370" 52494 36.1
"4371" 50577 32.01
"4372" 49060 28
"4373" 48443 24.23
"4374" 48309 24.25
"4375" 49754 30.15
"4376" 51737 32.89
"4377" 52331 34
"4378" 51198 33.01
"4379" 50877 35.46
"4380" 52174 40.41
"4381" 49970 35.27
"4382" 46516 27.6
"4383" 44664 22.46
"4384" 43714 20.19
"4385" 43615 16.32
"4386" 44661 16.52
"4387" 47914 24.8
"4388" 57476 37.33
"4389" 65593 53.95
"4390" 69658 62.31
"4391" 70728 66.97
"4392" 72431 71.38
"4393" 74280 83.29
"4394" 73130 76.12
"4395" 72424 75.96
"4396" 71411 72.98
"4397" 70092 68.07
"4398" 68433 61.88
"4399" 68076 53.94
"4400" 67305 53.44
"4401" 66155 49.16
"4402" 63430 45.57
"4403" 61853 44.21
"4404" 61111 45.04
"4405" 55876 38.49
"4406" 51614 35.95
"4407" 49390 33.63
"4408" 47706 28.43
"4409" 47582 29.92
"4410" 48459 32.24
"4411" 51128 30.13
"4412" 59518 39.44
"4413" 67040 67.91
"4414" 70733 65.03
"4415" 71904 75.98
"4416" 73504 78.98
"4417" 75130 84.89
"4418" 73900 75.15
"4419" 72866 75.11
"4420" 71937 75.14
"4421" 71002 73.96
"4422" 69199 69.9
"4423" 68644 62.05
"4424" 67930 59.05
"4425" 66662 51.02
"4426" 63795 60.38
"4427" 62423 47.72
"4428" 61067 47.59
"4429" 55690 36.34
"4430" 51817 38.84
"4431" 49161 37.29
"4432" 48029 33.74
"4433" 47861 24.21
"4434" 48831 28.45
"4435" 51474 35.25
"4436" 59754 41.31
"4437" 66766 64.72
"4438" 70415 65.03
"4439" 71362 79.66
"4440" 72524 81.92
"4441" 73124 92.37
"4442" 71662 85.97
"4443" 69463 82.51
"4444" 68782 77.94
"4445" 67725 70.02
"4446" 66369 58.21
"4447" 63682 52.05
"4448" 61768 52.98
"4449" 60903 53.74
"4450" 56103 44.02
"4451" 52343 40.24
"4452" 49943 35.15
"4453" 48472 32.96
"4454" 48270 27.04
"4455" 49424 31.18
"4456" 51969 36.02
"4457" 60043 45.99
"4458" 66626 76.31
"4459" 70119 77.04
"4460" 71008 80.94
"4461" 72569 91.28
"4462" 73108 89.77
"4463" 72212 87.1
"4464" 71544 81.06
"4465" 70628 76.69
"4466" 69482 77.21
"4467" 68938 68.96
"4468" 68345 65.01
"4469" 67140 54.04
"4470" 64015 49.07
"4471" 62024 44.21
"4472" 60923 45.07
"4473" 56048 40.51
"4474" 52238 39.27
"4475" 50247 36.08
"4476" 48904 29.96
"4477" 48686 24.99
"4478" 49385 24.26
"4479" 51963 32.2
"4480" 59767 40.84
"4481" 66808 65.95
"4482" 70344 66.04
"4483" 71088 66.04
"4484" 72419 69.92
"4485" 73627 91.29
"4486" 72198 69.94
"4487" 70186 56.92
"4488" 68662 52.92
"4489" 67504 49.74
"4490" 66559 41.94
"4491" 66204 49.7
"4492" 65400 46.4
"4493" 63577 42.27
"4494" 60233 48.94
"4495" 58236 45.14
"4496" 57555 57.94
"4497" 53308 45.14
"4498" 49665 40.28
"4499" 46968 33.09
"4500" 45384 31.28
"4501" 44816 31.01
"4502" 44383 28.05
"4503" 44084 29.63
"4504" 46724 21.31
"4505" 51043 36.5
"4506" 55200 46.87
"4507" 57732 54.19
"4508" 59238 62.45
"4509" 60150 62.47
"4510" 58292 53.07
"4511" 55800 50.76
"4512" 53787 49.97
"4513" 53120 47.65
"4514" 52550 45.06
"4515" 53153 44.06
"4516" 53331 43.02
"4517" 52521 40.4
"4518" 50657 38.98
"4519" 49753 36.53
"4520" 50836 40.42
"4521" 47590 39
"4522" 44110 32.44
"4523" 41767 22.09
"4524" 40060 19.09
"4525" 39414 15.06
"4526" 39128 11.4
"4527" 38507 10.08
"4528" 39632 7.53
"4529" 42409 20.76
"4530" 45516 28.21
"4531" 48114 38.06
"4532" 50031 39.96
"4533" 51856 44.01
"4534" 50750 41.42
"4535" 48560 39.09
"4536" 47142 38.52
"4537" 46432 37.95
"4538" 46375 37.25
"4539" 47777 36.49
"4540" 49668 37.92
"4541" 50238 38.98
"4542" 50077 39.79
"4543" 50812 38.97
"4544" 52430 43.3
"4545" 48825 34.55
"4546" 45712 38.52
"4547" 43694 36.01
"4548" 42519 25.18
"4549" 42971 22.14
"4550" 44055 23.67
"4551" 46996 35.92
"4552" 55898 41.09
"4553" 63553 61.26
"4554" 67489 77.52
"4555" 68749 88.98
"4556" 68525 99.98
"4557" 67075 87.51
"4558" 66938 77.56
"4559" 66452 75.01
"4560" 65125 60.32
"4561" 62401 56.09
"4562" 61223 53.27
"4563" 60045 57.3
"4564" 54864 45.99
"4565" 50376 46.07
"4566" 48364 38.44
"4567" 47199 37.07
"4568" 46950 32.56
"4569" 47714 33.69
"4570" 50204 37.43
"4571" 58322 47.03
"4572" 65378 70.04
"4573" 68684 75.03
"4574" 67710 85.36
"4575" 67168 74.98
"4576" 65776 71.97
"4577" 62871 67.98
"4578" 61440 66.9
"4579" 60407 67.09
"4580" 55215 41.91
"4581" 51213 41.26
"4582" 48820 38.11
"4583" 47347 35.14
"4584" 47083 32.61
"4585" 47965 35.95
"4586" 50507 38.09
"4587" 58372 50.01
"4588" 65553 67.04
"4589" 69082 86.34
"4590" 67737 90.07
"4591" 67288 74.85
"4592" 66132 72.93
"4593" 63631 63.6
"4594" 62613 64.91
"4595" 61469 57.06
"4596" 55759 50.04
"4597" 51903 48.52
"4598" 49661 43.05
"4599" 48421 37.81
"4600" 48089 34.37
"4601" 48690 35.97
"4602" 51107 38.51
"4603" 58898 48.07
"4604" 65681 66.07
"4605" 69363 83.26
"4606" 70888 85.53
"4607" 72800 83.23
"4608" 71855 95.01
"4609" 69705 89
"4610" 68710 73.72
"4611" 68475 75.3
"4612" 67487 75.08
"4613" 66103 66.05
"4614" 63821 72.93
"4615" 62728 70.08
"4616" 61045 74.07
"4617" 55653 66.72
"4618" 52041 47.57
"4619" 49900 41.28
"4620" 48551 40.99
"4621" 48294 39.09
"4622" 49078 39.66
"4623" 51759 45.05
"4624" 58856 62.9
"4625" 66154 73.28
"4626" 70339 98.49
"4627" 69031 79.97
"4628" 67797 83.26
"4629" 66888 82.44
"4630" 66845 90.04
"4631" 66188 80.11
"4632" 64803 72.36
"4633" 61414 66.58
"4634" 59823 65.15
"4635" 59173 61.1
"4636" 54977 56.03
"4637" 51542 53.01
"4638" 48873 46.07
"4639" 46980 42.2
"4640" 46241 34.6
"4641" 46197 36.01
"4642" 45880 35.66
"4643" 48609 31.04
"4644" 52854 35.06
"4645" 56856 47.07
"4646" 59494 63.09
"4647" 61071 70.02
"4648" 62017 72
"4649" 59944 75.35
"4650" 57824 72.03
"4651" 56016 68.08
"4652" 55357 64.96
"4653" 55118 58.06
"4654" 55719 58.04
"4655" 55710 58.02
"4656" 54938 50.98
"4657" 52511 45.57
"4658" 52163 44.69
"4659" 51936 46.37
"4660" 48635 38.02
"4661" 45630 45.02
"4662" 43194 38.06
"4663" 41748 38.04
"4664" 41018 30.03
"4665" 40808 26.01
"4666" 40367 25.17
"4667" 41254 17.24
"4668" 43417 20.66
"4669" 46680 34.69
"4670" 49566 42.86
"4671" 51066 47.56
"4672" 53028 51.08
"4673" 52094 50.17
"4674" 50258 45.35
"4675" 49075 41.92
"4676" 48745 41.26
"4677" 48676 40.33
"4678" 49661 43.02
"4679" 51016 44.07
"4680" 51547 46.06
"4681" 51090 50.13
"4682" 52085 50.91
"4683" 53284 53.37
"4684" 49590 48.75
"4685" 46771 41
"4686" 44725 31.43
"4687" 43897 28.88
"4688" 43947 31.13
"4689" 45233 31.49
"4690" 48755 37.5
"4691" 56967 54.49
"4692" 64499 83.75
"4693" 68499 98.07
"4694" 67609 98.04
"4695" 66966 78.66
"4696" 65749 75.08
"4697" 63045 77.53
"4698" 62080 74.93
"4699" 60483 76.31
"4700" 55811 56.27
"4701" 51876 42.5
"4702" 49369 40.21
"4703" 48260 35.68
"4704" 48012 35.92
"4705" 48991 36.59
"4706" 51807 43.96
"4707" 59192 55.99
"4708" 66176 76.09
"4709" 68044 80.38
"4710" 67340 79.9
"4711" 66167 74.42
"4712" 63678 84.9
"4713" 62821 80.39
"4714" 61244 78.11
"4715" 55925 62.01
"4716" 52247 52.76
"4717" 49744 44.27
"4718" 48577 40.83
"4719" 48317 36.41
"4720" 49342 35.93
"4721" 51899 47.56
"4722" 59422 51.06
"4723" 66305 78.39
"4724" 69400 99.74
"4725" 67786 94.93
"4726" 67315 76
"4727" 66138 72.46
"4728" 63953 78.34
"4729" 63208 80.09
"4730" 61243 78.34
"4731" 56563 56.56
"4732" 52882 54.67
"4733" 50286 47.39
"4734" 48809 39.39
"4735" 48442 41.21
"4736" 49126 41.29
"4737" 51974 49.75
"4738" 59163 51.84
"4739" 65701 77.42
"4740" 65722 87.52
"4741" 63775 88.97
"4742" 63204 85.09
"4743" 60875 78.38
"4744" 55879 57.01
"4745" 52696 69.91
"4746" 50525 61.17
"4747" 49332 47.93
"4748" 49012 46.18
"4749" 49900 49.08
"4750" 52800 54.98
"4751" 59605 60.78
"4752" 65928 91.8
"4753" 66153 95.94
"4754" 66170 75.88
"4755" 65324 72.55
"4756" 63714 66.83
"4757" 60955 69.5
"4758" 59750 69.97
"4759" 57912 66.65
